budget,genres,popularity,release_date,revenue,runtime,title,vote_average,vote_count,release_year,return,actors,directors
0.0,"['Drama', 'Romance', 'Comedy']",2.171597,2015-02-06,0,95.0,Boy Meets Girl,7.0,36,2015,0.0,"['Ulf Brunnberg', 'Björn Gustafson', 'Johan Ulveson', 'Birgitta Andersson', 'Margreth Weivers', 'Per Grundén', 'Weiron Holmberg', 'Helge Skoog', 'Johan Rabaeus', 'Ola Forssmed', 'Dan Ekborg', 'Rolf Skoglund']",['Thomas Ryberger']
0.0,"['Thriller', 'Crime']",2.538745,2014-03-21,0,93.0,John Doe: Vigilante,6.7,57,2014,0.0,"['Oskar Löfquist', 'Jonatan Lindoff', 'Britta Pettersson', 'Charlie Elvegård', 'Ulla Sallert']",['Staffan Götestam']
0.0,"['Romance', 'Drama']",6.88947,2015-02-08,566006,118.0,Knight of Cups,5.7,198,2015,0.0,"['Sofia Bach', 'David Batra', 'Johan Glans', 'Olle Jansson', 'Rachel Mohlin', 'Jesper Odelberg', 'Mads Ousdal', 'Vanna Rosenberg', 'Mikael Syrén', 'Klara Zimmergren']",['Mikael Syrén']
0.0,['Drama'],6.645078,2015-08-28,4250507,95.0,45 Years,6.3,259,2015,0.0,"['Helena Bergström', 'Jonas Karlsson', 'Thomas Hanzon', 'Björn Kjellman', 'Johan Ulveson', 'Katarina Ewerlöf', 'Regina Lund', 'Lasse Kronér', 'Göran Forsmark', 'Lisa Olsen', 'Jessica Andersson', 'Amanda Rasmusson', 'Sandra Kassman', 'Sissela Kyle', 'Leif Andrée', 'Göran Holm']",['Susanne Bier']
0.0,['Drama'],2.967943,2015-02-07,0,96.0,Diary of a Chambermaid,5.2,41,2015,0.0,"['Sofia Helin', 'Mikael Persbrandt', 'Stefan Sauk', 'Stina Ekblad', 'Peter Franzén', 'Jarmo Mäkinen', 'Jens Hultén']",['Peter Lindmark']
0.0,['Drama'],1.211958,2015-01-20,0,100.0,Volcano,6.6,16,2015,0.0,"['Leif Andrée', 'Johan Hedenberg', 'Cecilia Frode', 'Kjell Bergqvist', 'Per Morberg', 'Jarmo Mäkinen', 'Lia Boysen', 'Katarina Ewerlöf', 'Rolf Skoglund', 'Jan Mybrand', 'Göran Forsmark', 'Ia Langhammer', 'Leif G.W. Persson']",['Fredde Granberg']
0.0,"['Drama', 'Comedy']",2.633612,2015-01-20,0,90.0,Body,6.3,12,2015,0.0,"['Özz Nûjen', 'Karin Lithman', 'Mathilda von Essen', 'Peter Magnusson']",['Joachim Hedén']
0.0,['Drama'],2.486485,2015-11-27,0,118.0,Endless Night,5.6,21,2015,0.0,"['Kalle Eriksson', 'Jonathan Flumee', 'Fredrik Glimskär', 'Jonna Sohlmér', 'Claes Månsson', 'Loa Falkman', 'Lena T. Hansson', 'Micke Dubois', 'Jerry Williams', 'Claire Wikholm', 'Lasse Kronér', 'Mona Seilitz']",['Christjan Wegner']
0.0,['Drama'],0.696905,2015-02-10,0,117.0,As We Were Dreaming,7.2,19,2015,0.0,"['Robert Gustafsson', 'Johan Rabaeus', 'Ulla Skoog', 'Loa Falkman', 'Peter Harryson', 'Kalle Eriksson', 'Jonathan Flumee', 'Fredrik Glimskär', 'Jonna Sohlmér', 'Micke Dubois']",['Christjan Wegner']
0.0,"['Drama', 'Romance', 'Thriller']",8.247275,2015-06-11,3191998,138.0,Victoria,7.9,388,2015,0.0,"['Michael Welch', 'Michelle Hendley', 'Alexandra Turshen', 'Michael Galante', 'Joseph Ricci', 'Grace Helbig']",['Eric Schaeffer']
0.0,['Drama'],0.653838,2015-02-10,0,93.0,Petting Zoo,7.0,5,2015,0.0,"['Andy Jones', 'Greg Malone', 'Robert Joy', 'Brian Downey', 'Maisie Rillie', 'Mary Walsh', 'Beni Malone', 'Tommy Sexton']","['Michael Jones', 'Andy Jones']"
0.0,['Drama'],2.085179,2013-12-04,0,110.0,The Golden Dream,6.8,36,2013,0.0,"['Jamie Bamber', 'Lachy Hulme', ""Paul O'Brien"", 'Sam Parsonson', 'Chris Connelly', 'Louise Crawford', 'Daniel Lissing']",['Kelly Dolen']
1490000.0,['Comedy'],0.13073,2013-12-27,0,117.0,The Only Ones,5.8,3,2013,0.0,"['Kim Hyang-gi', 'Nan-Hee Kim', 'Yeong-Hwa Seo', 'Ahn Gil-kang', 'Yoo Seung-Ho']",['Eun-Hyung Park']
3000000.0,"['Drama', 'Comedy']",8.504655,2015-03-13,0,98.0,Home Sweet Hell,5.0,187,2015,0.0,"['Charlotte Rampling', 'Tom Courtenay', 'Dolly Wells', 'Geraldine James', 'David Sibley', 'Richard Cunningham', 'Hannah Chalmers', 'Rufus Wright', 'Michelle Finch', 'Sam Alexander', 'Max Rudd']",['Andrew Haigh']
0.0,"['Drama', 'Thriller']",8.442355,2014-08-29,0,100.0,Jamie Marks Is Dead,5.5,34,2014,0.0,"['Juliette Binoche', 'Gabriel Byrne', 'Rinko Kikuchi', 'Velizar Binev', 'Matt Salinger', 'Ciro Miró', 'Ben Temple']",['Isabel Coixet']
0.0,['Drama'],5.091194,2014-12-10,1076075,95.0,Timbuktu,6.9,152,2014,0.0,"['Karen Martínez', 'Rodolfo Domínguez', 'Brandon López', 'Carlos Chajon', 'Héctor Tahuite']",['Diego Quemada-Díez']
0.0,"['Adventure', 'Family']",0.760585,2013-10-24,0,93.0,Sputnik,6.0,3,2013,0.0,"['Morgan Saylor', 'Noah Silver', 'Cameron Monaghan', 'Brett DelBuono', 'Fred Tolliver Jr.', 'Ronen Rubinstein', 'Ryan Munzert', 'Connor Antico', 'Adrian Enscoe', 'Andrew Polk', 'Lizzy DeClement', 'Liv Tyler', 'Judy Greer', 'Jordyn DiNatale', 'Erin Wilhelmi', 'Maryann Urbano', 'Peter Pamela Rose', 'Madisen Beaty', 'Sho Suzuki', 'Barbara Collins', 'Jason Capuano', 'Austin Gelfman', 'Nadia Alexander']",['Carter Smith']
0.0,['Comedy'],0.143037,2015-01-23,0,92.0,Adult Camp,6.0,1,2015,0.0,"['Roger Moore', 'Malcolm McDowell', 'Nancy Allen', 'Jackson Davies', 'Eric McCormack']",['Bill Condon']
6350000.0,"['Western', 'Drama']",5.617232,2014-02-14,0,115.0,The Dark Valley,7.1,113,2014,0.0,"['Ken Wahl', 'Debrah Farentino', 'Ted Levine', 'Jim Byrnes', 'Jonathan Banks', 'Brian McNamara', 'John Kapelos', 'Keith Coulouris']",['James Whitmore Jr.']
0.0,['Documentary'],0.079895,2014-04-14,0,37.0,One Last Hug,8.0,1,2014,0.0,"['Jared Leto', 'Shannon Leto', 'Tomo Miličević', 'Irving Azoff', 'Chester Bennington', 'Brandon Boyd', 'Angelica Cob-Baehler', 'Sonny DiPerri', 'Daniel Ek', 'Robert Ezrin', 'Flavor Flav', 'Jason Flom', 'Flood', 'Jeff Kempler', 'Kenna', 'Damian Kulash', 'Bam Margera', 'Amanda Palmer', 'Jed Smith', 'Matisyahu ', 'Lee Trink', 'Stryker', 'Serj Tankian', 'Bob Lefsetz', 'Elio Leoni-Sceti', 'Constance Leto', 'Daniel Levitin', 'Steve Lillywhite', 'Peter Paterno', 'Ian Rogers', 'Jamie Reed Schefman', 'Larry Slezak', 'Neil Stauss', 'D.A. Wallach', 'Annabelle Wallis', 'Lisa Worden']",['Jared Leto']
0.0,"['Crime', 'Drama']",2.065325,2014-02-06,0,120.0,Two Men in Town,5.9,32,2014,0.0,"['Devid Striesow', 'Yvonne Catterfeld', 'Maxim Mehmet', 'Andreas Schmidt', 'Jacob Matschenz', 'Ursula Werner', 'Christina Große', 'Marie Gruber']",['Markus Dietrich']
0.0,"['Drama', 'Romance']",1.038659,2015-02-07,0,99.0,Bizarre,6.2,11,2015,0.0,"['Sam Riley', 'Paula Beer', 'Tobias Moretti', 'Clemens Schick', 'Hans-Michael Rehberg', 'Erwin Steinhauer', 'Franz Xaver Brückner', 'Xenia Assenza', 'Helmuth Häusler', 'Martin Leutgeb', 'Johannes Nikolussi', 'Florian Brückner', 'Carmen Gratl', 'Thomas Schubert', 'Johanna Bittenbinder', 'Erwin Steinhauer', 'Josef Griesser', 'Gerhard Liebmann', 'Beatrix Brunschko']",['Andreas Prochaska']
0.0,['Documentary'],0.069426,2013-12-01,0,76.0,Closure,8.0,1,2013,0.0,"['Kayla Jackson', 'Kayla Raparelli', 'Sal Dupree', 'Al Sapienza', 'Alexis Biesiada', 'London Clark', 'Erika Corvette', 'Ashley Cutrona', 'Devon Jordan', 'Pilar Martin', 'William McKenna', 'Jeana Zettler', 'Alanna Palombo', 'Michael Pericoloso', 'Najee Wilson', 'Dexter Darden']",['Stewart Raffill']
0.0,['Documentary'],5.583061,2013-08-16,0,97.0,Drew: The Man Behind the Poster,7.5,11,2013,0.0,"['Senta Berger', 'Sterling Hayden', 'Raymond Pellegrin', 'Gordon Mitchell', 'Claude Cerval', 'Jean Yanne']",['Yves Boisset']
0.0,"['Comedy', 'Drama', 'Music', 'Romance']",5.02494,2014-11-03,0,94.0,The Last Five Years,5.5,145,2014,0.0,"['Sharon Tate', 'Vittorio Gassman', 'Orson Welles', 'Vittorio De Sica', 'Terry-Thomas', 'Ottavia Piccolo', 'Mylène Demongeot', 'William Rushton', 'Tim Brooke-Taylor', 'John Steiner', 'Lionel Jeffries']",['Nicolas Gessner']
55000000.0,"['Mystery', 'Thriller', 'Fantasy', 'Horror', 'Drama']",13.492684,2015-10-13,74679822,119.0,Crimson Peak,6.4,1494,2015,1.36,"['Alain Delon', 'Jane Fonda', 'Lola Albright', 'Sorrell Booke', 'Carl Studer', 'André Oumansky', 'Arthur Howard', 'George Gaynes', 'Annette Poivre']",['René Clément']
0.0,"['Drama', 'Family']",0.686423,2014-05-02,0,90.0,As Dreamers Do,4.6,7,2014,0.0,"['Alain Delon', 'Barbara Lass', 'Gino Cervi', 'Rina Morelli', 'Ugo Tognazzi', 'Paolo Stoppa', 'Gastone Moschin']",['René Clément']
0.0,"['Action', 'Adventure', 'Fantasy']",11.633592,2015-02-24,0,97.0,Dragonheart 3: The Sorcerer's Curse,4.5,82,2015,0.0,[],['René Clément']
0.0,"['Action', 'Adventure', 'Animation', 'Documentary', 'Family', 'History']",0.222695,2014-11-06,0,134.0,Chaar Sahibzaade,6.6,4,2014,0.0,"['Mia Wasikowska', 'Jessica Chastain', 'Tom Hiddleston', 'Charlie Hunnam', 'Jim Beaver', 'Burn Gorman', 'Javier Botet', 'Sofia Wells', 'Emily Coutts', 'Laura Waddell', 'Doug Jones', 'Ron Bottitta', 'Leslie Hope', 'Jonathan Hyde', 'Bruce Gray', 'Amanda Smith']",['Guillermo del Toro']
0.0,"['Drama', 'Action']",0.340106,2014-08-22,0,135.0,Queen of the Mountains,0.0,0,2014,0.0,"['Travis Tritt', 'Olan Rogers', 'Ryan Dunlap', 'Mark Stuart']",['Logan Sekulow']
0.0,"['Action', 'Comedy', 'Romance']",2.216623,2014-01-10,0,150.0,1 - Nenokkadine,5.8,13,2014,0.0,"['Chris Rock', 'Slick Rick']",['Keith Truesdell']
0.0,"['Family', 'Comedy', 'Drama']",0.333635,2014-08-29,0,150.0,Bey Yaar,8.0,3,2014,0.0,['Chris Rock'],['Keith Truesdell']
0.0,"['Drama', 'Comedy']",1.472041,2013-07-19,0,83.0,Life's a Breeze,6.0,13,2013,0.0,"['Elina Abai Kyzy', 'Aziz Muradillayev', 'Nasira Mambetov', 'Adilet Usubaliyev', 'Mirlan Abdulayev']",['Sadyk Sher-Niyaz']
0.0,"['Drama', 'Comedy']",0.892006,2013-08-22,0,75.0,Mike Birbiglia: My Girlfriend's Boyfriend,8.1,16,2013,0.0,"['Manoj Joshi', 'Amit Mistry', 'Prateek Gandhi', 'Darshan Jariwala']",['Abhishek Jain']
0.0,['Comedy'],0.598777,2014-03-15,0,73.0,Tom Segura: Completely Normal,8.1,8,2014,0.0,"['Jean-Paul Belmondo', 'Henry Silva', 'Carlos Sotto Mayor', 'Pierre Vernier', 'Maurice Barrier', 'Claude Brosset', 'Tchéky Karyo', 'Jacques Maury', 'Gabriel Cattand', 'Roger Dumas', 'Michel Robin']",['Jacques Deray']
0.0,[],0.051914,2013-11-08,0,98.0,"Standing Aside, Watching",5.0,1,2013,0.0,['Mike Birbiglia'],['Seth Barrish']
14000000.0,['Comedy'],6.575393,2015-02-20,12314651,93.0,Hot Tub Time Machine 2,5.0,360,2015,0.88,"['Rick Moranis', 'Eve Gordon', 'Bug Hall', 'Robin Bartlett', 'Stuart Pankin', 'Allison Mack', 'Jake Richardson', 'Mila Kunis', 'Erica Luttrell', 'JoJo Adams']",['Dean Cundey']
0.0,"['Animation', 'Comedy', 'Science Fiction']",0.822262,2014-05-08,0,5.0,JohnnyExpress,7.9,19,2014,0.0,"['Eva Mattes', 'Jürgen Arndt', 'Norbert Wartha', 'Wolf Euba', 'Leo Bardischewski', 'Rolf Illig']",['Percy Adlon']
0.0,[],0.196724,2013-12-31,0,106.0,Up in the Wind,3.0,2,2013,0.0,"['Kôji Fujiyama', 'Reiko Kasahara', 'Isamu Saeki', 'Yasushi Sakagami', 'Goro Kumon', 'Daigo Inoue', 'Daihachi Kita', 'Shin Minatsu', 'Akira Natsuki', 'Mikiko Tsubouchi', 'Eiko Yanami', 'Yoshio Yoshida', 'Arlene Zoellner', 'Gloria Zoellner', 'Keiichi Noda']",['Noriaki Yuasa']
0.0,"['Horror', 'Thriller', 'Crime']",1.76713,2015-02-27,0,71.0,The Man in the Orange Jacket,5.3,7,2015,0.0,[],"['Johannes Stjärne Nilsson', 'Ola Simonsson']"
0.0,['Drama'],1.187722,2014-10-02,0,94.0,Perez.,6.2,20,2014,0.0,"['Monica Bellucci', 'Catherine Deneuve', 'Moritz Bleibtreu', 'Sami Bouajila', 'Elsa Zylberstein', 'Nicolas Thau', 'Lorenzo Balducci', 'Nicolas Jouhet', 'Peter Bonke', 'Tubtchine Bayaertu', 'Laurent Grévill', 'Jerzy Rogulski', 'Yoshi Oida', 'Nikolai Boldaev']",['Guillaume Nicloux']
0.0,"['Horror', 'Fantasy']",0.214465,2015-02-16,0,86.0,The Coven,2.0,1,2015,0.0,"['Vincent Cassel', 'Omar Sy', 'Fred Testot', 'Diane Kruger', 'Gilles Lellouche', 'Frédérique Bel', ""Diam's"", 'IZM', 'Hafid F. Benamar']","['Emmanuel Klotz', 'Albert Pereira-Lazaro']"
0.0,['Documentary'],0.095886,2013-06-28,0,45.0,Joanna,6.0,2,2013,0.0,"['Hattie Morahan', 'Charity Wakefield', 'David Morrissey', 'Janet McTeer', 'Dan Stevens', 'Dominic Cooper', 'Lucy Boynton', 'Mark Williams', 'Claire Skinner', 'Anna Madeley', 'Daisy Haggard', 'Linda Bassett', 'Rosanna Lavelle', 'Mark Gatiss', 'Caroline Hayes', 'Leo Bill', 'Simon Williams', 'Jean Marsh']",['John Alexander']
0.0,"['Romance', 'Action', 'Crime', 'Drama', 'History']",2.316797,2013-09-29,0,118.0,Banklady,6.3,13,2013,0.0,[],['Anthony Howarth']
0.0,['Romance'],1.833529,2014-09-07,0,100.0,Tokyo Fiancée,6.0,32,2014,0.0,"['Dyanne Thorne', 'Tania Busselier', 'Eric Falk', 'Lina Romay', 'Esther Studer', 'Esther Moser', 'Peggy Markoff', 'Sandra L. Brennan', 'Howard Maurer', 'Jesús Franco']",['Jesús Franco']
0.0,"['Music', 'Romance', 'Drama']",1.69425,2014-09-26,1009620,116.0,The Song,5.9,33,2014,0.0,"['Martine Fléty', 'Sarah Strasberg', 'Dagmar Bürger', 'Pamela Stanford', 'Eric Falk', 'Esther Moser', 'Angela Ritschard', 'Vicky Mesmin', 'Guy Delorme', 'Olivier Mathot', 'Henri Guégan', 'Néné Kaò', 'Betty Laure']",['Jesús Franco']
0.0,[],0.702054,2013-08-31,0,84.0,Memphis,5.6,6,2013,0.0,"['Luigi Pistilli', 'Dagmar Lassander', 'Renato Romano', 'Anton Diffring', ""Arthur O'Sullivan"", 'Werner Pochath', 'Dominique Boschero', 'Sergio Doria', 'Valentina Cortese']",['Riccardo Freda']
950000.0,"['Comedy', 'Drama']",2.335565,2014-09-19,0,80.0,Out of Nature,7.1,9,2014,0.0,"['Carla Del Poggio', 'Massimo Girotti', 'Jacques Sernas', 'Franca Maresa', 'Diana Borghese', 'Nando Bruno', 'Leo Garavaglia', 'Dino Maronetto', 'Giorgio Metrailler']",['Pietro Germi']
0.0,['Adventure'],16.388563,2014-09-27,0,97.0,Northmen: A Viking Saga,5.3,127,2014,0.0,"['Bart Klever', 'Devika Strooker', 'Rick de Leeuw', 'Don Duyns']",['Gert de Graaff']
0.0,"['Drama', 'Comedy']",1.734576,2014-09-26,0,93.0,Believe Me,4.8,18,2014,0.0,"['Willis Earl Beal', 'Constance Brantley', 'Larry Dodson', 'Devonte Hull', 'Lopaka Thomas']",['Tim Sutton']
0.0,['Drama'],1.846128,2013-08-09,0,104.0,Exhibition,5.0,11,2013,0.0,"['Arthur Kennedy', 'Constance Smith', 'Joy Shelton', 'Jack Allen', 'James Carney', 'Cyril Chamberlain', 'Cameron Hall', 'Bruce Beeby', 'John Horsley', 'Jean St. Clair', 'Michael Balfour', 'Kenneth Cope', 'Sam Kydd', 'Charles Lamb']",['Cy Endfield']
20000000.0,"['Action', 'Comedy']",5.885213,2015-03-05,0,99.0,Superfast!,4.5,94,2015,0.0,"['Lex Barker', 'Dorothy Hart', 'Patric Knowles', 'Charles Korvin', 'Tommy Carlton']",['Cy Endfield']
0.0,['Drama'],0.048314,2013-12-08,0,104.0,Adios Carmen,7.0,1,2013,0.0,['Thérèse Clerc'],['Sébastien Lifshitz']
0.0,['Drama'],6.808109,2014-03-08,0,108.0,Effie Gray,6.2,49,2014,0.0,"['Odysseas Papaspiliopoulos', 'Dimitra Stogianni ', 'Pigmalion Dadakaridis', 'Dimitris Tzoumakis', 'Penelope Pitsouli']","['Thanasis Papathanasiou', 'Michalis Repas']"
0.0,['Drama'],0.36982,2013-07-10,0,101.0,Grigris,6.7,6,2013,0.0,"['Nikos Kalogeropoulos', 'Giorgos Kimoulis', 'Stavros Xenidis', 'Andreas Filippides', 'Tania Kapsali']",['Nikos Perakis']
0.0,['Comedy'],5.905061,2014-08-28,0,95.0,Reality,7.0,84,2014,0.0,"['Michel Bouquet', 'Allyn Ann McLerie', 'Roland Dubillard', 'Joel Barcellos ', 'Michel Vitold', 'Yves Afonso', 'Marcel Imhoff', 'Georges Staquet']",['Alain Corneau']
0.0,"['Thriller', 'Horror']",2.333511,2014-10-14,2710,95.0,Julia,5.0,30,2014,0.0,"['Deborah Twiss', 'Benja Kay', 'Rene Alberta', 'Tracy Dillon', 'Veronica Cruz', 'Freida Hoops', 'Sheila Schmidt', 'Beth Dodye Bass', 'Jane Casserly']",['Todd Morris']
0.0,"['Crime', 'Drama']",1.70113,2013-09-29,0,250.0,"Norte, the End of History",7.1,15,2013,0.0,"['Grace Johnston', 'Gianna Gomez', 'Miles Elliot', 'Meredith Thomas', 'Matthew Jacob Wayne', 'Ariana Smythe', 'Michael Mattera', 'Josh Berry', 'Elissa Kapneck', 'Elizabeth Tripp', 'Conrad Bluth', 'Taylar Hollomon', 'Casey Leet', 'Michael Otis', 'Asante Jones']",['Jacob Roebuck']
0.0,['Drama'],3.447972,2015-05-08,0,112.0,Han Gong-ju,7.3,25,2015,0.0,"['Marion Cotillard', 'Stomy Bugsy', 'Patrick Bruel', 'Titoff', 'Ophélie Winter', 'Tony Amoni', 'Matthieu Touboul', 'Axelle Renoir', 'Guy Amram', 'Nikita Lespinasse']",['Gilles Paquet-Brenner']
0.0,['Comedy'],0.660643,2014-05-16,0,94.0,A Short History of Decay,6.0,2,2014,0.0,"['Brian F. Durkin', 'Jason Leith', 'Richard Tillman', 'Toby Keith', 'Leland L. Jones', 'Kelly Preston', 'Burt Reynolds', 'Lindsey Haun', 'Jeff Portell', 'Greg Clarkson', 'Tess Harper', 'Anna Maria Horsford', 'Sharon Blackwood', 'Josh Henderson', 'Daniel Newman']",['Steven Goldmann']
50100000.0,"['Romance', 'Comedy', 'Crime', 'Drama']",10.035362,2015-02-25,153962963,105.0,Focus,6.7,2588,2015,3.07,"['Rita Silva', 'Ajita Wilson', 'Linda Jones', 'Leo Annibali', 'Aperio Bella Olivia', 'Enrica Saltutti', 'Alessandro Freyberger', 'Leda Simonetti', 'Helen Johansson', 'Lucia Rotolini', 'Clorinda Pucci', 'Paola Tenaglia', 'Carolyn De Fonseca']",['Gianni Siragusa']
0.0,['Mystery'],1.975668,2013-09-14,0,120.0,Garage Sale Mystery,5.9,15,2013,0.0,"['Leonard Mann', 'Gianni Russo', 'Karin Schubert', 'Hélène Chanel', 'Guido Celano', 'Samantha Elgard']",['Marino Girolami']
0.0,['Documentary'],1.743751,2014-11-08,192400,96.0,Merchants of Doubt,7.5,36,2014,0.0,"['Ashley C. Williams', 'Tahyna Tozzi', 'Jack Noseworthy', 'Joel de la Fuente', 'Cary Woodworth', 'Darren Lipari', 'Ryan Cooper', 'Brad Koed', 'Sean Kleier', 'Bridget Megan Clark', 'Chris Cardona']",['Matthew A. Brown']
0.0,['Drama'],5.723103,2015-04-02,8034,118.0,Every Thing Will Be Fine,5.3,79,2015,0.0,"['Sonia Mankaï', 'Claudia Cardinale', 'Gamil Ratib', 'Sarah Pariente', 'Ava Cohen-Jonathan', 'Mustapha Adouani', 'Michel Boujenah', 'Ivo Salerno']",['Férid Boughedir']
0.0,['Drama'],0.483185,2014-02-09,0,79.0,History of Fear,5.4,5,2014,0.0,"['Sid Lucero', 'Angeli Bayani', 'Archie Alemania', 'Mailes Kanapi', 'Soliman Cruz ', 'Mae Paner', 'Hazel Orencio', 'Perry Dizon', 'Barbie Capacio', 'Ian Lomongo', 'Kristian Chua', 'Noel Sto. Domingo', 'Raymond Lee', 'Sheen Gener', 'Dea Formacil', 'Kristine Kintana', 'Lex Marcos', 'Luis Galang III', 'Edino Pascual', 'Julia Domingo', 'Spider Rodas', 'Clement Andrada', 'Paolo Rodriguez']",['Lav Diaz']
74000000.0,"['Animation', 'Adventure', 'Comedy', 'Family']",12.334689,2015-02-05,311594032,93.0,The SpongeBob Movie: Sponge Out of Water,5.7,733,2015,4.21,"['Chun Woo-hee', 'Jung In-Sun', 'Kim So-Young', 'Lee Young-lan', 'Kwon Bum-Taek', 'Kimchoi Yong-Joon', 'Yoo Seung-mok', 'Kim Hyun-joon', 'Kim Jung-pal']",['Lee Su-Jin']
3000000.0,"['Thriller', 'Horror']",9.234943,2015-02-12,3387000,83.0,Demonic,5.0,153,2015,1.13,"['Nick Bagnall', 'Karl Geary', 'Adam MacDonald', 'Esteban Powell', 'Orlando Seale', 'Tat Whalley', 'Dean McDermott', 'Anthony Michael Hall', 'Amber Valletta']",['Robert Mandel']
10000000.0,"['Drama', 'Comedy']",5.204474,2015-02-26,85978266,122.0,The Second Best Exotic Marigold Hotel,6.3,277,2015,8.6,"['Kevin Smith', 'Jennifer Schwalbach Smith', 'Harley Quinn Smith', 'Grace Smith']","['Joey Figueroa', 'Zak Knutson']"
0.0,"['Comedy', 'Drama']",0.518826,2013-12-20,0,118.0,Personal Tailor,5.4,6,2013,0.0,[],['Darrell Moore']
0.0,"['Comedy', 'Romance']",0.165259,2014-04-11,0,73.0,Hank and Asha,4.0,2,2014,0.0,"['Massimo Girotti', 'Jone Salinas', 'Camillo Mastrocinque', 'Charles Vanel', 'Saro Urzì', 'Turi Pandolfini', 'Umberto Spadaro', 'Saro Arcidiacono', 'Ignazio Balsamo', 'Nanda De Santis', 'Nadia Niver', 'Aldo Sguazzini', 'Alfio Macrì', 'Carmelo Olivero', 'Bernardo Indelicato', 'Guido Medici', 'Franco Navarra', 'Pietro Sabella', 'Natale Cirino']",['Pietro Germi']
0.0,[],0.433744,2014-03-07,0,85.0,Thank You a Lot,0.0,0,2014,0.0,"['Joseph Kaiser', 'Amy Carson', 'René Pape', 'Lyubov Petrova', 'Benjamin Jay Davis', 'Silvia Moi', 'Tom Randle', 'Jimmy Yuill', 'Michelle Whitney', 'Christopher Stone']",['Kenneth Branagh']
0.0,['Documentary'],0.854159,2013-11-15,0,81.0,JFK: The Smoking Gun,0.0,1,2013,0.0,"['Yukiko Kobayashi', 'Fudeko Tanaka', 'Sei Hiraizumi', 'Keiko Niitaka', 'Akihiro Miwa', 'J.A. Seazer']",['Shūji Terayama']
0.0,"['Documentary', 'History', 'Music']",1.164304,2013-11-05,0,120.0,Jimi Hendrix: Hear My Train A Comin',6.6,12,2013,0.0,"['Michel Simon', 'Jean Debucourt', 'Jacques Varennes', 'Germaine Reuver', 'Marcelle Arnold', 'Georges Bever', 'Nicolas Amato', 'Jeanne Fusier-Gir', 'Pauline Carton', 'Albert Duvaleix']",['Sacha Guitry']
0.0,['Drama'],1.246459,2013-12-26,0,106.0,Ismael,5.9,16,2013,0.0,"['Patrick Swayze', 'Gia Carides', 'Roger E. Mosley', 'Kim Myers', 'Olivia Birkelund', 'Tina Lifford', 'Elizabeth Ruscio', 'Bruce McGill', 'Mark Rolston', 'Don Stark', 'Katy Selverstone', 'Michael Bowen', 'Kevin Chamberlin', 'Sam Atkinson', 'Armand Reiser', 'James Staszkiel', 'Scott Lincoln', ""Robert 'Duckie' Carpenter"", 'Thomas Rosales, Jr.', 'Gary Roberts', 'Charles Hutchins', 'Carey Webber', 'Raye Hollitt', 'Lane Lenhart', 'Natalia Ongaro', 'Fulvio Cecere', 'Thom Vernon', 'Alan Echeverria', 'Steve Ireland', 'Jay Morran', 'Joe Hulser', ""Patrick N. O'Brien"", 'Frank T. DiResta', 'Lucas Dudley', 'Greg Travis', 'Randal Keith', 'Brad Blaisdell', 'Katie Hagan', 'Jon Gale', 'Chris Byrne', 'Michael Adler', 'Roger Hewlett', 'James Willett', 'Ron Roggé', 'Steven R. Barnett', 'Thomas J. Hamilton', 'Michael G. Wilkinson', 'M. Sharon Madigan', 'Zane Graham', 'Brigitte Graham', 'Greg Bronson', 'Darrell Bryan', 'Eva Ford', 'Marcy Goldman', 'Michael Haddad', 'Lyle Kanouse', 'John Lizzi', 'Marilyn Monrovia', 'Lisa Niemi', 'Mary Ann Schmidt', 'Brian Smallwood', 'Sterling Wolfe', 'Annette Young']",['David Carson']
11000000.0,"['Action', 'Crime', 'Drama']",9.056173,2015-01-15,593683,94.0,Tracers,5.9,437,2015,0.05,"['Alba Gaïa Kraghede Bellugi', 'Stéphane Freiss', 'Maria de Medeiros', 'Yolande Moreau', 'Benjamin Ramon', 'Lauriane Sire', 'Daniel Znyk']",['Jean-Pierre Améris']
0.0,['Drama'],6.894606,2015-02-20,45710059,128.0,"McFarland, USA",7.4,216,2015,0.0,"['Julia Krohn', 'Bernhard Naglestad', 'Reidar Sørensen', 'Andrine Sæther', 'Ane Dahl Torp', 'Kim Sørensen', 'Tobias Bøksle', 'Gustaf Skarsgård', 'Lars Brunborg', 'Maria Elisabeth A. Hansen', 'Gitte Witt', 'Elias Holmen', 'August Karlseng', 'Marie Kinge', 'Robert Skjærstad', 'Silje Storstein', 'Celine Engebrigtsen']",['Torun Lian']
0.0,"['Crime', 'Documentary']",1.802009,2014-02-07,0,102.0,Kids for Cash,6.9,27,2014,0.0,"['Natalie Press', 'Colin Morgan', 'Janet McTeer']","['Elizabeth Mitchell', 'Brek Taylor']"
0.0,"['Drama', 'Thriller']",0.30267,2013-07-25,0,90.0,Missionary,5.1,7,2013,0.0,"['Stellan Skarsgård', 'Lennart Hjulström', 'Krister Henriksson', 'Philip Zandén', 'Bengt Eklund', 'Lars Green', 'Roland Hedlund', 'Anette Kischinowsky', 'Nick Burnell', 'Harald Hamrell', 'Tove Granditsky', 'Lena T. Hansson', 'Gustaf Skarsgård', 'Tuncel Kurtiz', 'Lars ""Tjadden"" Hällström']",['Per Berglund']
